COUNTRY_CODE,DATE_CREATION,PAYMENT_METHOD,PRICE_TO_PAY,ERROR,RAW_ERROR_GROUP,ERROR_GROUP,BANK_ANONYMIZED,BANK_COUNTRY,STATE,PAYMENT_ID,CURRENCY,PAYMENT_INTENTION_ID,CLIENT_ID_ANONYMIZED
es-es,2020-11-06 17:22:02,card,174,0,00 : Approved or completed successfully,APPROVED,BANK60,ES,1,8193909,EUR,8193909,503508674
fr-fr,2020-11-06 17:16:44,card,209,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8193792,EUR,8193792,503509071
de-de,2020-11-06 17:14:38,paypal,74,1001,Form Drop,FORM_DROP,BANK1,,0,8193741,EUR,8193741,503510793
de-de,2020-11-06 17:31:46,paypal,74,0,No Error,APPROVED,BANK1,,1,8194112,EUR,8193741,503510793
fr-fr,2020-11-06 17:18:15,oney4x,619,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8193821,EUR,8193821,503511323
fr-fr,2020-11-06 17:27:52,oney3x,415,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194026,EUR,8193821,503511323
fr-fr,2020-11-06 17:38:43,oney4x,619,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194292,EUR,8193821,503511323
fr-fr,2020-11-06 17:43:12,oney3x,269,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194385,EUR,8193821,503511323
fr-fr,2020-11-06 18:15:53,oney3x,269,1001,Form Drop,FORM_DROP,BANK1,,0,8195126,EUR,8193821,503511323
fr-fr,2020-11-06 18:25:00,oney4x,619,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8195367,EUR,8193821,503511323
es-es,2020-11-06 17:17:43,card,261,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8193810,EUR,8193810,503512118
de-de,2020-11-06 17:16:30,paypal,39,0,No Error,APPROVED,BANK1,,1,8193785,EUR,8193785,503513045
es-es,2020-11-06 17:36:46,oney4x,631.99,1001,Form Drop,FORM_DROP,BANK1,,0,8194246,EUR,8194246,503513178
es-es,2020-11-06 17:37:24,oney12x,631.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194256,EUR,8194246,503513178
es-es,2020-11-06 17:41:13,oney12x,631.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194339,EUR,8194246,503513178
de-de,2020-11-06 17:18:27,paypal,36,0,No Error,APPROVED,BANK1,,1,8193827,EUR,8193827,503513708
de-de,2020-11-06 17:17:53,paypal,323,0,No Error,APPROVED,BANK1,,1,8193813,EUR,8193813,503513972
fr-fr,2020-11-06 17:17:21,card,440,0,00 : Approved or completed successfully,APPROVED,BANK483,FR,1,8193802,EUR,8193802,503514105
fr-fr,2020-11-06 17:19:16,card,290,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8193839,EUR,8193839,503514635
es-es,2020-11-06 17:22:54,card,314.99,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8193922,EUR,8193922,503515959
es-es,2020-11-06 17:20:10,oney12x,362,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8193859,EUR,8193859,503516092
es-es,2020-11-06 17:29:34,card,362,0,No Error,APPROVED,BANK1,,0,8194065,EUR,8193859,503516092
es-es,2020-11-07 12:41:09,card,564,0,No Error,APPROVED,BANK1,,0,8205935,EUR,8205935,503516092
de-de,2020-11-06 17:19:25,paypal,408,0,No Error,APPROVED,BANK1,,1,8193843,EUR,8193843,503516224
fr-fr,2020-11-06 17:18:49,oney4x,339.99,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8193833,EUR,8193833,503516754
fr-fr,2020-11-06 17:24:06,oney3x,339.99,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8193943,EUR,8193833,503516754
fr-fr,2020-11-06 17:31:51,oney4x,339.99,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8194117,EUR,8193833,503516754
es-es,2020-11-07 11:35:40,card,558,0,00 : Approved or completed successfully,APPROVED,BANK122,ES,1,8204627,EUR,8204627,503517549
fr-fr,2020-11-06 17:20:06,oney3x,236,1001,Form Drop,FORM_DROP,BANK1,,0,8193858,EUR,8193858,503517946
fr-fr,2020-11-06 17:21:20,oney4x,599,1001,Form Drop,FORM_DROP,BANK1,,0,8193892,EUR,8193892,503518476
fr-fr,2020-11-06 17:24:00,oney4x,599,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8193939,EUR,8193892,503518476
fr-fr,2020-11-06 17:42:15,oney3x,599,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194365,EUR,8193892,503518476
fr-fr,2020-11-06 17:48:06,oney3x,599,1001,Form Drop,FORM_DROP,BANK1,,0,8194498,EUR,8193892,503518476
fr-fr,2020-11-06 17:21:45,card,175,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8193902,EUR,8193902,503519006
de-de,2020-11-06 17:23:10,paypal,669,0,No Error,APPROVED,BANK1,,1,8193928,EUR,8193928,503519536
es-es,2020-11-06 17:22:46,oney4x,449,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8193920,EUR,8193920,503520463
fr-fr,2020-11-06 17:23:46,card,190,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK286,FR,0,8193936,EUR,8193936,503521391
es-es,2020-11-06 17:25:35,oney12x,381.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8193976,EUR,8193976,503521920
fr-fr,2020-11-06 17:29:20,card,517.9,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8194059,EUR,8194059,503522980
de-de,2020-11-06 17:26:47,paypal,290,1001,Form Drop,FORM_DROP,BANK1,,0,8194001,EUR,8194001,503523113
de-de,2020-11-06 18:38:11,card,290,0,00 : Approved or completed successfully,APPROVED,BANK312,DE,1,8195747,EUR,8194001,503523113
es-es,2020-11-06 17:26:28,card,546.99,0,00 : Approved or completed successfully,APPROVED,BANK102,ES,1,8193998,EUR,8193998,503523245
fr-fr,2020-11-06 17:26:16,card,9,0,00 : Approved or completed successfully,APPROVED,BANK251,FR,1,8193990,EUR,8193990,503523775
fr-fr,2020-11-06 17:26:22,oney4x,404,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8193994,EUR,8193994,503523907
fr-fr,2020-11-06 17:33:43,oney4x,404,1001,Form Drop,FORM_DROP,BANK1,,0,8194166,EUR,8193994,503523907
fr-fr,2020-11-06 17:35:20,oney4x,404,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194218,EUR,8193994,503523907
fr-fr,2020-11-06 17:39:26,oney3x,404,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194307,EUR,8193994,503523907
fr-fr,2020-11-06 17:26:47,card,31,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194002,EUR,8194002,503524040
de-de,2020-11-06 17:26:36,paypal,100,1001,Form Drop,FORM_DROP,BANK1,,0,8193999,EUR,8193999,503525497
fr-fr,2020-11-06 17:30:38,card,215,0,00 : Approved or completed successfully,APPROVED,BANK194,RO,1,8194091,EUR,8194091,503526424
de-de,2020-11-06 17:28:59,klarna_slice_it,870.91,1337,nan,DECLINED,BANK967,nan,0,8194044,EUR,8194044,503526689
de-de,2020-11-06 17:29:50,klarna_pay_later,870.91,1001,Form Drop,FORM_DROP,BANK1,,0,8194076,EUR,8194044,503526689
de-de,2020-11-06 17:30:12,klarna_slice_it,969.01,1337,nan,DECLINED,BANK967,nan,0,8194084,EUR,8194084,503528279
de-de,2020-11-06 17:31:09,klarna_pay_later,969.01,1001,Form Drop,FORM_DROP,BANK1,,0,8194103,EUR,8194084,503528279
fr-fr,2020-11-06 17:30:29,card,657.99,0,00 : Approved or completed successfully,APPROVED,BANK483,FR,1,8194090,EUR,8194090,503528676
de-de,2020-11-06 17:31:49,klarna_pay_later,719,0,ACCEPTED,APPROVED,BANK967,nan,1,8194115,EUR,8194115,503529073
es-es,2020-11-06 17:35:57,card,246,0,00 : Approved or completed successfully,APPROVED,BANK122,ES,1,8194227,EUR,8194227,503529338
es-es,2020-11-06 17:32:45,oney12x,993.99,0,FUNDED : Transaction is completed,APPROVED,BANK967,nan,1,8194137,EUR,8194137,503531458
fr-fr,2020-11-06 17:35:09,card,155,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8194210,EUR,8194210,503531855
es-es,2020-11-06 17:35:17,card,279.89,0,00 : Approved or completed successfully,APPROVED,BANK102,ES,1,8194215,EUR,8194215,503532385
fr-fr,2020-11-06 17:36:48,card,24.99,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194248,EUR,8194248,503533975
fr-fr,2020-11-06 17:35:23,card,385,0,No Error,APPROVED,BANK1,,0,8194219,EUR,8194219,503534107
fr-fr,2020-11-06 17:38:19,card,385,0,00 : Approved or completed successfully,APPROVED,BANK483,FR,1,8194279,EUR,8194219,503534107
de-de,2020-11-06 17:35:26,card,323.98,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK485,DE,0,8194221,EUR,8194221,503534372
de-de,2020-11-06 17:41:08,paypal,323.98,1001,Form Drop,FORM_DROP,BANK1,,0,8194338,EUR,8194221,503534372
de-de,2020-11-06 17:53:01,paypal,323.98,1001,Form Drop,FORM_DROP,BANK1,,0,8194601,EUR,8194221,503534372
de-de,2020-11-06 17:54:58,klarna_pay_later,323.98,1337,nan,DECLINED,BANK967,nan,0,8194649,EUR,8194221,503534372
de-de,2020-11-06 17:57:33,paypal,323.98,1001,Form Drop,FORM_DROP,BANK1,,0,8194713,EUR,8194221,503534372
de-de,2020-11-06 18:04:53,sofort,323.98,997,Payment cancelled by the customer,CANCELED PAYMENT,BANK1,,0,8194879,EUR,8194221,503534372
de-de,2020-11-06 18:36:37,paypal,323.98,0,No Error,APPROVED,BANK1,,1,8195711,EUR,8194221,503534372
fr-fr,2020-11-06 17:40:08,card,276,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8194319,EUR,8194319,503534505
fr-fr,2020-11-06 17:35:29,card,47,0,No Error,APPROVED,BANK1,,0,8194222,EUR,8194222,503535167
fr-fr,2020-11-06 18:55:55,card,47,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8196178,EUR,8194222,503535167
es-es,2020-11-06 17:37:29,card,241,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8194260,EUR,8194260,503535299
fr-fr,2020-11-06 17:43:06,card,252,1000,3DS Drop,NOT_3D_SUBMITTED,BANK1,,0,8194382,EUR,8194382,503535432
fr-fr,2020-11-06 17:35:19,oney3x,342,1001,Form Drop,FORM_DROP,BANK1,,0,8194217,EUR,8194217,503535962
es-es,2020-11-06 17:40:20,card,2079.98,12,51 : Insufficient funds,NOT_ENOUGH_BALANCE,BANK307,FR,0,8194326,EUR,8194326,503536094
es-es,2020-11-06 17:41:32,card,1039.99,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK307,FR,0,8194351,EUR,8194326,503536094
es-es,2020-11-06 17:40:11,card,465.99,0,00 : Approved or completed successfully,APPROVED,BANK451,ES,1,8194322,EUR,8194322,503536757
fr-fr,2020-11-06 17:37:27,oney4x,1090,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194259,EUR,8194259,503536889
fr-fr,2020-11-06 17:40:33,card,363,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8194329,EUR,8194329,503537021
es-es,2020-11-06 17:36:36,oney4x,732.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194238,EUR,8194238,503537286
es-es,2020-11-06 17:39:11,oney4x,732.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194302,EUR,8194238,503537286
es-es,2020-11-06 17:42:13,oney4x,732.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194364,EUR,8194238,503537286
es-es,2020-11-07 04:41:12,oney4x,841,1001,Form Drop,FORM_DROP,BANK1,,0,8201843,EUR,8201843,503537286
es-es,2020-11-07 04:42:06,oney4x,841,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8201844,EUR,8201843,503537286
es-es,2020-11-07 04:44:20,oney4x,841,1001,Form Drop,FORM_DROP,BANK1,,0,8201848,EUR,8201843,503537286
es-es,2020-11-07 15:09:35,oney4x,881.81,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8209037,EUR,8201843,503537286
fr-fr,2020-11-06 17:39:50,card,249,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8194315,EUR,8194315,503537419
fr-fr,2020-11-06 17:37:56,card,160,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194270,EUR,8194270,503538743
es-es,2020-11-06 17:42:31,card,575.99,0,No Error,APPROVED,BANK1,,0,8194372,EUR,8194372,503540995
de-de,2020-11-06 17:38:25,sofort,336,0,pending : not_credited_yet,APPROVED,BANK560,DE,1,8194284,EUR,8194284,503541790
fr-fr,2020-11-06 17:39:00,oney4x,461,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8194299,EUR,8194299,503542188
fr-fr,2020-11-06 17:39:48,card,88,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194314,EUR,8194314,503542320
es-es,2020-11-06 17:41:43,card,104,0,00 : Approved or completed successfully,APPROVED,BANK75,ES,1,8194357,EUR,8194357,503543512
es-es,2020-11-06 17:41:54,card,372.99,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8194361,EUR,8194361,503544042
fr-fr,2020-11-06 17:41:08,card,155,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194337,EUR,8194337,503544572
fr-fr,2020-11-06 17:43:32,card,67,0,00 : Approved or completed successfully,APPROVED,BANK483,FR,1,8194394,EUR,8194394,503544837
es-es,2020-11-06 17:43:30,card,452.99,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8194393,EUR,8194393,503544969
fr-fr,2020-11-06 17:44:31,card,39,0,00 : Approved or completed successfully,APPROVED,BANK688,FR,1,8194413,EUR,8194413,503545234
es-es,2020-11-06 17:42:33,oney3x,316.89,997,Payment cancelled by the customer,CANCELED PAYMENT,BANK1,,0,8194373,EUR,8194373,503545764
es-es,2020-11-06 18:43:23,oney3x,312.89,0,FUNDED : Transaction is completed,APPROVED,BANK967,nan,1,8195870,EUR,8194373,503545764
es-es,2020-11-06 17:44:51,card,471.99,0,00 : Approved or completed successfully,APPROVED,BANK663,ES,1,8194419,EUR,8194419,503545897
es-es,2020-11-06 17:45:41,card,432,11,05 : Do not honor,DECLINED,BANK355,ES,0,8194434,EUR,8194434,503546029
es-es,2020-11-06 17:51:52,card,432,0,00 : Approved or completed successfully,APPROVED,BANK355,ES,1,8194570,EUR,8194434,503546029
fr-fr,2020-11-06 17:44:38,card,129.99,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8194417,EUR,8194417,503546956
es-es,2020-11-06 17:44:08,card,134.99,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8194407,EUR,8194407,503547354
fr-fr,2020-11-06 17:48:26,card,266,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194502,EUR,8194502,503547486
fr-fr,2020-11-06 17:44:31,card,9,0,00 : Approved or completed successfully,APPROVED,BANK307,FR,1,8194414,EUR,8194414,503547619
de-de,2020-11-06 17:53:20,sofort,280,0,pending : not_credited_yet,APPROVED,BANK329,DE,1,8194615,EUR,8194615,503548281
fr-fr,2020-11-06 17:50:03,card,250,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194536,EUR,8194536,503548414
fr-fr,2020-11-06 17:45:20,oney4x,477,1001,Form Drop,FORM_DROP,BANK1,,0,8194427,EUR,8194427,503548678
fr-fr,2020-11-06 17:46:56,card,179,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK185,FR,0,8194470,EUR,8194470,503549341
fr-fr,2020-11-06 17:47:08,card,799,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8194474,EUR,8194474,503549473
fr-fr,2020-11-06 17:46:23,oney4x,639,1001,Form Drop,FORM_DROP,BANK1,,0,8194452,EUR,8194452,503549606
fr-fr,2020-11-06 17:51:40,oney4x,639,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8194567,EUR,8194452,503549606
fr-fr,2020-11-06 17:47:53,card,159.99,0,00 : Approved or completed successfully,APPROVED,BANK688,FR,1,8194493,EUR,8194493,503549871
de-de,2020-11-06 17:46:36,paypal,174,1001,Form Drop,FORM_DROP,BANK1,,0,8194455,EUR,8194455,503550665
de-de,2020-11-06 17:50:05,sofort,174,0,pending : not_credited_yet,APPROVED,BANK306,DE,1,8194537,EUR,8194455,503550665
fr-fr,2020-11-06 17:48:40,card,252,0,No Error,APPROVED,BANK1,,0,8194509,EUR,8194509,503551858
es-es,2020-11-06 18:57:15,card,465.99,0,00 : Approved or completed successfully,APPROVED,BANK503,ES,1,8196207,EUR,8196207,503552520
es-es,2020-11-06 17:51:53,oney12x,284.89,1001,Form Drop,FORM_DROP,BANK1,,0,8194571,EUR,8194571,503554242
es-es,2020-11-06 17:51:22,paypal,40.98,0,No Error,APPROVED,BANK1,,1,8194560,EUR,8194560,503555832
es-es,2020-11-06 17:59:35,oney4x,200,997,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194752,EUR,8194752,503556097
es-es,2020-11-06 17:54:39,card,130,0,00 : Approved or completed successfully,APPROVED,BANK221,ES,1,8194639,EUR,8194639,503556229
es-es,2020-11-06 17:53:58,card,13.99,0,00 : Approved or completed successfully,APPROVED,BANK351,ES,1,8194625,EUR,8194625,503556626
es-es,2020-11-06 17:57:28,card,135,0,00 : Approved or completed successfully,APPROVED,BANK60,ES,1,8194711,EUR,8194711,503558481
fr-fr,2020-11-06 17:56:02,card,121,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8194679,EUR,8194679,503558614
fr-fr,2020-11-06 17:55:23,oney4x,457,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194664,EUR,8194664,503559276
fr-fr,2020-11-06 18:02:11,oney4x,457,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194812,EUR,8194664,503559276
fr-fr,2020-11-07 14:02:02,oney4x,494,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8207613,EUR,8207613,503559276
fr-fr,2020-11-07 22:30:59,card,525,1000,3DS Drop,NOT_3D_SUBMITTED,BANK1,,0,8217134,EUR,8207613,503559276
fr-fr,2020-11-07 22:46:54,card,525,0,00 : Approved or completed successfully,APPROVED,BANK688,FR,1,8217296,EUR,8207613,503559276
es-es,2020-11-06 17:56:56,oney12x,982.89,1001,Form Drop,FORM_DROP,BANK1,,0,8194701,EUR,8194701,503559938
fr-fr,2020-11-06 18:01:09,card,866,0,No Error,APPROVED,BANK1,,0,8194796,EUR,8194796,503561130
fr-fr,2020-11-06 18:08:32,oney4x,866,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8194960,EUR,8194796,503561130
de-de,2020-11-06 17:59:22,klarna_pay_later,1099.99,0,ACCEPTED,APPROVED,BANK967,nan,1,8194746,EUR,8194746,503561263
fr-fr,2020-11-07 07:47:58,oney4x,279,1001,Form Drop,FORM_DROP,BANK1,,0,8202082,EUR,8202082,503562455
de-de,2020-11-06 17:59:04,paypal,389.97,0,No Error,APPROVED,BANK1,,1,8194741,EUR,8194741,503562985
de-de,2020-11-06 17:59:43,paypal,659,0,No Error,APPROVED,BANK1,,1,8194755,EUR,8194755,503563117
es-es,2020-11-06 18:01:44,card,304.99,0,00 : Approved or completed successfully,APPROVED,BANK59,ES,1,8194805,EUR,8194805,503563647
de-de,2020-11-06 18:00:42,paypal,273,0,No Error,APPROVED,BANK1,,1,8194785,EUR,8194785,503563780
de-de,2020-11-06 18:11:25,paypal,273,0,No Error,APPROVED,BANK1,,1,8195026,EUR,8195026,503564442
fr-fr,2020-11-06 18:03:32,card,480.9,0,00 : Approved or completed successfully,APPROVED,BANK286,FR,1,8194843,EUR,8194843,503564839
fr-fr,2020-11-06 18:04:56,card,222,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8194881,EUR,8194881,503565634
es-es,2020-11-06 18:03:01,oney4x,416.48,1001,Form Drop,FORM_DROP,BANK1,,0,8194829,EUR,8194829,503566562
fr-fr,2020-11-06 18:04:35,oney3x,1004,1001,Form Drop,FORM_DROP,BANK1,,0,8194873,EUR,8194873,503568284
fr-fr,2020-11-06 18:19:58,card,1004,0,No Error,APPROVED,BANK1,,0,8195238,EUR,8194873,503568284
fr-fr,2020-11-06 18:25:05,oney3x,1004,1001,Form Drop,FORM_DROP,BANK1,,0,8195370,EUR,8194873,503568284
fr-fr,2020-11-06 18:34:10,oney3x,1004,1001,Form Drop,FORM_DROP,BANK1,,0,8195629,EUR,8194873,503568284
fr-fr,2020-11-06 18:43:43,oney3x,1004,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8195879,EUR,8194873,503568284
fr-fr,2020-11-06 18:07:52,card,243,33,04 : Capture card,DECLINED,BANK192,FR,0,8194944,EUR,8194944,503568549
fr-fr,2020-11-06 18:13:11,card,243,33,04 : Capture card,DECLINED,BANK192,FR,0,8195067,EUR,8194944,503568549
fr-fr,2020-11-06 18:16:39,card,243,33,04 : Capture card,DECLINED,BANK192,FR,0,8195147,EUR,8194944,503568549
fr-fr,2020-11-06 18:20:32,card,243,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8195260,EUR,8194944,503568549
es-es,2020-11-06 18:14:48,card,262.99,0,No Error,APPROVED,BANK1,,0,8195097,EUR,8195097,503569343
es-es,2020-11-06 18:39:00,card,262.99,11,05 : Do not honor,DECLINED,BANK60,ES,0,8195774,EUR,8195097,503569343
es-es,2020-11-06 18:56:43,card,260.99,0,00 : Approved or completed successfully,APPROVED,BANK60,ES,1,8196196,EUR,8195097,503569343
fr-fr,2020-11-06 18:06:19,card,24.99,0,00 : Approved or completed successfully,APPROVED,BANK140,FR,1,8194907,EUR,8194907,503569476
de-de,2020-11-06 18:03:19,klarna_slice_it,1535.81,1337,nan,DECLINED,BANK967,nan,0,8194838,EUR,8194838,503569873
de-de,2020-11-06 18:14:32,klarna_pay_later,1535.81,1001,Form Drop,FORM_DROP,BANK1,,0,8195089,EUR,8194838,503569873
es-es,2020-11-06 20:26:21,paypal,399,0,No Error,APPROVED,BANK1,,1,8198037,EUR,8198037,503570403
fr-fr,2020-11-06 18:07:40,card,122,0,00 : Approved or completed successfully,APPROVED,BANK534,FR,1,8194937,EUR,8194937,503570801
fr-fr,2020-11-06 18:06:26,oney3x,409,0,FAVORABLE : La demande de paiement est dans un état favorable pour financement.,APPROVED,BANK967,nan,1,8194911,EUR,8194911,503570933
fr-fr,2020-11-06 18:05:27,card,42.99,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK185,FR,0,8194888,EUR,8194888,503572390
fr-fr,2020-11-06 18:28:34,card,34,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK185,FR,0,8195463,EUR,8194888,503572390
fr-fr,2020-11-06 18:08:16,card,17.9,0,No Error,APPROVED,BANK1,,0,8194951,EUR,8194951,503572920
fr-fr,2020-11-06 18:13:33,card,279.9,0,00 : Approved or completed successfully,APPROVED,BANK688,FR,1,8195072,EUR,8194951,503572920
fr-fr,2020-11-06 18:11:01,card,872,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK308,FR,0,8195017,EUR,8195017,503573980
fr-fr,2020-11-06 18:15:05,card,872,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK308,FR,0,8195102,EUR,8195017,503573980
fr-fr,2020-11-06 18:24:15,card,872,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK308,FR,0,8195348,EUR,8195017,503573980
fr-fr,2020-11-06 18:27:29,card,872,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK308,FR,0,8195428,EUR,8195017,503573980
fr-fr,2020-11-06 19:48:05,card,825,0,00 : Approved or completed successfully,APPROVED,BANK308,FR,1,8197294,EUR,8195017,503573980
fr-fr,2020-11-06 18:09:17,card,627,0,00 : Approved or completed successfully,APPROVED,BANK192,FR,1,8194971,EUR,8194971,503574775
fr-fr,2020-11-06 18:08:26,oney3x,247.97,1001,Form Drop,FORM_DROP,BANK1,,0,8194957,EUR,8194957,503574907
es-es,2020-11-06 18:32:10,paypal,268.99,1001,Form Drop,FORM_DROP,BANK1,,0,8195561,EUR,8195561,503575967
es-es,2020-11-06 18:37:46,card,255.54,0,00 : Approved or completed successfully,APPROVED,BANK98,ES,1,8195736,EUR,8195561,503575967
de-de,2020-11-06 18:08:04,klarna_slice_it,844.9,1337,nan,DECLINED,BANK967,nan,0,8194950,EUR,8194950,503576364
de-de,2020-11-06 18:12:36,klarna_slice_it,844.9,1337,nan,DECLINED,BANK967,nan,0,8195052,EUR,8194950,503576364
de-de,2020-11-06 18:14:23,klarna_slice_it,844.9,997,Payment cancelled by the customer,CANCELED PAYMENT,BANK1,,0,8195085,EUR,8194950,503576364
de-de,2020-11-06 18:15:49,klarna_pay_later,844.9,1337,nan,DECLINED,BANK967,nan,0,8195123,EUR,8194950,503576364
de-de,2020-11-06 18:09:29,paypal,309,0,No Error,APPROVED,BANK1,,1,8194977,EUR,8194977,503576894
fr-fr,2020-11-06 18:12:48,card,107,20,00 : Approved or completed successfully,APPROVED,BANK185,FR,0,8195060,EUR,8195060,503577821
fr-fr,2020-11-06 18:20:50,card,107,0,00 : Approved or completed successfully,APPROVED,BANK185,FR,1,8195268,EUR,8195060,503577821
de-de,2020-11-06 18:15:05,card,400,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK317,DE,0,8195101,EUR,8195101,503577954
de-de,2020-11-06 18:20:14,card,400,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK317,DE,0,8195248,EUR,8195101,503577954
de-de,2020-11-06 18:30:07,card,400,20,3d-secure: Authentication failed,NOT_3D_AUTHENTICATED,BANK317,DE,0,8195511,EUR,8195101,503577954
fr-fr,2020-11-06 18:11:00,card,302,0,No Error,APPROVED,BANK1,,0,8195015,EUR,8195015,503578219
fr-fr,2020-11-06 18:16:03,card,299,0,No Error,APPROVED,BANK1,,0,8195131,EUR,8195015,503578219
fr-fr,2020-11-06 18:09:57,card,343,0,00 : Approved or completed successfully,APPROVED,BANK131,FR,1,8194987,EUR,8194987,503578484
es-es,2020-11-06 18:09:58,oney12x,219.99,1337,REFUSED : Payment was refused,DECLINED,BANK967,nan,0,8194988,EUR,8194988,503579014
es-es,2020-11-06 18:11:24,card,335.99,0,00 : Approved or completed successfully,APPROVED,BANK503,ES,1,8195024,EUR,8195024,503579543
fr-fr,2020-11-06 18:18:37,oney4x,870.91,1001,Form Drop,FORM_DROP,BANK1,,0,8195205,EUR,8195205,503579808
fr-fr,2020-11-06 18:31:30,oney4x,870.91,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8195538,EUR,8195205,503579808
fr-fr,2020-11-06 18:36:28,oney4x,870.91,1337,REFUSED : La demande de paiement a été refusée.,DECLINED,BANK967,nan,0,8195706,EUR,8195205,503579808
